filename,prob_y0,prob_y1,true_label,pred_label
b6f492700535.png,0.9999595,4.0489456e-05,0,0
3377f52ba41a.png,1.0,1.8708878e-08,0,0
9dca9b12425f.png,0.007699549,0.99230045,1,1
d36799d98730.png,0.92946845,0.07053155,0,0
601890920c0b.png,1.0,1.4143317e-14,0,0
79df8933d7a0.png,1.0,1.6650594e-08,0,0
438f170acbf3.png,0.9999132,8.677227e-05,0,0
0a7f8f30ee91.png,1.0,1.9881412e-12,0,0
34113eab49f1.png,1.0,6.412748e-11,0,0
08a42fcd9bdc.png,0.9999067,9.326343e-05,0,0
28b304a032d8.png,0.9999992,8.023625e-07,0,0
233962dfdf30.png,1.0,3.8634088e-10,0,0
1351ab8f9ebb.png,0.9999976,2.3887055e-06,0,0
66bac827ac7b.png,0.99999994,7.775838e-08,0,0
aa0e6a240c3c.png,0.99999505,4.922288e-06,0,0
225a71e696f2.png,0.99999994,5.8515134e-08,0,0
1a3c9b6a3509.png,0.99999994,3.3567442e-08,0,0
45efb67f2a29.png,0.99999875,1.2618702e-06,0,0
b67e4948a311.png,1.0,5.1392172e-17,0,0
c633aa073349.png,0.94404006,0.05595996,0,0
4a49357ec3c8.png,0.0002207756,0.9997792,1,1
c510345644df.png,0.9989995,0.0010005059,0,0
9b3bc745e4b5.png,1.0,8.325169e-12,0,0
187996654e54.png,0.99983656,0.0001634647,0,0
9b748ed458a2.png,0.99999994,5.5815942e-08,0,0
53f57d5c519e.png,0.011914492,0.9880855,1,1
e6a768965815.png,1.0,5.3050564e-09,0,0
07cd9aebe49e.png,6.175041e-05,0.99993825,1,1
3d67e1080239.png,0.99999964,3.7147805e-07,0,0
2940146209ca.png,0.9995506,0.00044942103,0,0
1444a7936221.png,1.0,2.9169462e-08,0,0
4dd445fbf673.png,2.193451e-05,0.99997807,1,1
8ff44b34a483.png,0.013607323,0.9863927,1,1
a8892a6014de.png,0.9940117,0.005988275,0,0
351ae1ad92b3.png,1.0,9.579888e-16,0,0
4d85621877d2.png,0.9319649,0.06803514,0,0
b08e70c445c1.png,0.9988077,0.0011922433,0,0
5f4f79624c81.png,0.9989389,0.0010610699,0,0
b22c2f3488c5.png,0.98732394,0.012676039,0,0
520ae042701e.png,1.0,2.4838564e-16,0,0
b287acc48c38.png,0.006355524,0.9936445,1,1
b8d3e5fb1af6.png,0.9999235,7.647255e-05,0,0
3eec2522ccc5.png,0.9999983,1.7339989e-06,0,0
f99f78d95428.png,1.0,1.3300525e-09,0,0
2c28cbaa0fd9.png,0.69206643,0.30793354,0,0
6da535def693.png,0.9779016,0.022098409,0,0
7ed683dd4fdf.png,0.03964728,0.9603527,1,1
c319b86ee88c.png,0.00011026859,0.99988973,1,1
cab2761f44d7.png,0.0031436682,0.99685633,1,1
1d512fb95065.png,0.9988074,0.0011926459,0,0
bdcb3caa1087.png,1.0,1.570158e-10,0,0
93bb45252a29.png,0.99999976,2.3411857e-07,0,0
4f1589a7c5dd.png,0.99987453,0.00012548627,0,0
21537cbfa0c7.png,0.99999994,3.6556987e-08,0,0
92ce52252828.png,0.12778485,0.87221515,1,1
0f56cdb7ef5a.png,0.00061941147,0.9993806,1,1
10cbc882cd4f.png,1.0,9.000658e-12,0,0
009a776aa955.png,0.99961287,0.00038713057,0,0
dd0fb61c36e3.png,0.96458036,0.035419665,0,0
cfacae7d91a8.png,0.0062071085,0.9937929,1,1
a659a4606729.png,0.99999994,7.8906105e-08,0,0
6ff45a901083.png,0.9981841,0.0018159334,0,0
5a9e3a401085.png,0.9981943,0.0018057139,0,0
ff38a069fa2b.png,0.9999982,1.8138268e-06,0,0
5ccabd776ac3.png,0.9999999,1.466701e-07,0,0
12bcf4b1d59e.png,0.0033035278,0.9966965,1,1
5996c9b5c0c1.png,1.0,7.9607004e-10,0,0
d626a26d7739.png,1.0,6.279979e-14,0,0
bca17e0d0fd8.png,1.0,8.1793033e-10,0,0
3b83de72e986.png,0.0005505681,0.99944943,1,1
f77184c525df.png,0.9999469,5.3091728e-05,0,0
0b6b03e90d45.png,1.0,2.8313387e-13,0,0
febfab249959.png,0.9950121,0.004987913,0,0
4d429ea1bef2.png,0.065312505,0.9346875,0,1
d48e0fcbdb72.png,0.99999875,1.2588497e-06,0,0
2bdad347bdec.png,0.9999889,1.1087097e-05,0,0
8ea0614a5046.png,9.727478e-05,0.9999027,1,1
2821e1c92c4e.png,1.0,3.5646416e-10,0,0
85cb6b5ab214.png,0.0020667315,0.99793327,1,1
c9aa36a7fcd6.png,0.9982458,0.0017542136,0,0
405481d62dcc.png,0.99999994,6.679173e-08,0,0
e776d3879ad2.png,0.09436214,0.90563786,1,1
a92aaed06a1c.png,1.0,1.6882192e-11,0,0
79afca710ea3.png,0.00851953,0.99148047,1,1
6bee23e5bc26.png,1.0,4.094983e-09,0,0
ecf09fb08c60.png,0.9997115,0.00028846035,0,0
77096a2d7a70.png,0.9999974,2.6134658e-06,0,0
9a8b2263b495.png,0.99903077,0.0009692259,0,0
c334b086f95f.png,0.041105688,0.9588943,1,1
170a285f5f14.png,0.99722505,0.0027749254,0,0
e659559aecdb.png,0.9841145,0.015885454,0,0
b5fa6e8978db.png,1.0,7.25137e-10,0,0
3f23b2ebd6e5.png,0.9991602,0.0008398551,0,0
0f0e41bb644b.png,1.0,3.5406336e-10,0,0
0e138637a132.png,0.9999974,2.6260275e-06,0,0
92a4de9ed44f.png,0.9999989,1.0706405e-06,0,0
dc99e7a4aefa.png,0.00592649,0.9940735,1,1
