accuracy,loss,precision_1,recall_1,val_accuracy,val_loss,val_precision_1,val_recall_1,learning_rate
0.7125714421272278,1.2493410110473633,0.4190097153186798,0.3845626711845398,0.7599999904632568,5.4726104736328125,0.5308219194412231,0.1688453108072281,0.0010000000474974513
0.7296571135520935,0.7235875129699707,0.45514780282974243,0.40785568952560425,0.7269333600997925,2.5478296279907227,0.4626760482788086,0.7156862616539001,0.0010000000474974513
0.7523428797721863,0.4894724190235138,0.5061458349227905,0.4231559634208679,0.7567999958992004,1.6527644395828247,0.5045180916786194,0.36492374539375305,0.0010000000474974513
0.7698285579681396,0.4245489537715912,0.5511512756347656,0.43183374404907227,0.7709333300590515,1.9245588779449463,0.530761182308197,0.5544662475585938,0.0010000000474974513
0.7803999781608582,0.40680763125419617,0.5779069662094116,0.45398491621017456,0.7896000146865845,3.8950493335723877,0.6028708219528198,0.4117647111415863,0.0010000000474974513
0.7635999917984009,0.43014034628868103,0.536845326423645,0.4026033282279968,0.769599974155426,0.4782291650772095,0.6134454011917114,0.1590413898229599,0.0010000000474974513
0.7730857133865356,0.41035783290863037,0.5608229041099548,0.4295501112937927,0.783466637134552,0.3956150412559509,0.5926573276519775,0.3692810535430908,0.0010000000474974513
0.7760000228881836,0.40548285841941833,0.5688155889511108,0.43320393562316895,0.7559999823570251,0.5280580520629883,0.523809552192688,0.03594771400094032,0.0010000000474974513
0.7848571538925171,0.3987397253513336,0.5895043611526489,0.46174925565719604,0.24613332748413086,4178.7646484375,0.24512682855129242,1.0,0.0010000000474974513
0.7838285565376282,0.39706069231033325,0.5882178544998169,0.45375657081604004,0.5989333391189575,252.36138916015625,0.3600763976573944,0.8213507533073425,0.0010000000474974513
0.7961142659187317,0.3849851191043854,0.6171626448631287,0.4877825975418091,0.7858666777610779,0.5697838664054871,0.6378896832466125,0.2897603511810303,0.0010000000474974513
0.8041714429855347,0.3779250383377075,0.6358447670936584,0.508791983127594,0.8015999794006348,0.3789742588996887,0.6875,0.34749454259872437,0.0010000000474974513
0.8125714063644409,0.36801856756210327,0.6528511643409729,0.5359671115875244,0.8058666586875916,0.3712201714515686,0.6211734414100647,0.5305010676383972,0.0010000000474974513
0.8162857294082642,0.36229631304740906,0.6591903567314148,0.5503539443016052,0.8069333434104919,0.3702479898929596,0.652515709400177,0.4520697295665741,0.0010000000474974513
0.8221142888069153,0.35718539357185364,0.6710810661315918,0.5670244097709656,0.8010666370391846,7.593173503875732,0.5966292023658752,0.5784313678741455,0.0010000000474974513
0.8325714468955994,0.3404935598373413,0.6930455565452576,0.5939712524414062,0.8064000010490417,1.611484408378601,0.6558441519737244,0.44008713960647583,0.0010000000474974513
0.8416000008583069,0.3284713327884674,0.7117259502410889,0.6168074607849121,0.8032000064849854,1.2879177331924438,0.6551724076271057,0.413943350315094,0.0010000000474974513
0.8496571183204651,0.31531837582588196,0.7270129919052124,0.6391870379447937,0.7994666695594788,1.5921932458877563,0.579807698726654,0.656862735748291,0.0010000000474974513
0.859257161617279,0.29994985461235046,0.7470345497131348,0.6615665555000305,0.7911999821662903,6.345493316650391,0.5654703974723816,0.6350762248039246,0.0010000000474974513
0.871828556060791,0.2811553180217743,0.7675350904464722,0.6997031569480896,0.783466637134552,17.080080032348633,0.5502846240997314,0.6318082809448242,0.0010000000474974513
0.8818285465240479,0.2619802951812744,0.786369264125824,0.7245946526527405,0.8165333271026611,0.3967439532279968,0.6891447305679321,0.4564270079135895,0.0010000000474974513
0.8935999870300293,0.2397715151309967,0.8050909042358398,0.758392333984375,0.7698666453361511,18.816909790039062,0.52553391456604,0.6165577173233032,0.0010000000474974513
0.9052000045776367,0.2166096270084381,0.8277108669281006,0.784425675868988,0.8122666478157043,1.6292006969451904,0.6210407018661499,0.5980392098426819,0.0010000000474974513
0.9208571314811707,0.18724699318408966,0.8547393083572388,0.8237040638923645,0.8237333297729492,0.471585750579834,0.693233072757721,0.5021786689758301,0.0010000000474974513
0.9347428679466248,0.1620836853981018,0.8821723461151123,0.8531628251075745,0.8320000171661377,0.4427424669265747,0.6541755795478821,0.6655773520469666,0.0010000000474974513
0.9429143071174622,0.13840362429618835,0.8957845568656921,0.873487114906311,0.8229333162307739,0.5283097624778748,0.6306584477424622,0.6677560210227966,0.0010000000474974513
