accuracy,loss,precision_5,recall_5,val_accuracy,val_loss,val_precision_5,val_recall_5,learning_rate
0.7266857028007507,1.1109755039215088,0.44593146443367004,0.38045215606689453,0.7538666725158691,0.4474599063396454,0.44186046719551086,0.02069716714322567,0.0010000000474974513
0.7366856932640076,0.9678957462310791,0.4677918553352356,0.3797670602798462,0.7634666562080383,1.5373574495315552,0.5219858288764954,0.4008714556694031,0.0010000000474974513
0.751885712146759,0.48577243089675903,0.5054459571838379,0.39209866523742676,0.7562666535377502,15.387541770935059,0.5166666507720947,0.06753812730312347,0.0010000000474974513
0.7607428431510925,0.43025341629981995,0.5298321843147278,0.3893583118915558,0.7589333057403564,1.2914204597473145,0.5076923370361328,0.5032680034637451,0.0010000000474974513
0.7669714093208313,0.4166150987148285,0.5461514592170715,0.4067138731479645,0.7805333137512207,0.4139871597290039,0.5779967308044434,0.3834422528743744,0.0010000000474974513
0.7746857404708862,0.4088515341281891,0.5647268295288086,0.4343457520008087,0.7541333436965942,1.1643444299697876,0.49697884917259216,0.3583877980709076,0.0010000000474974513
0.7788571715354919,0.40467074513435364,0.5734063982963562,0.45398491621017456,0.7933333516120911,0.39764267206192017,0.6486486196517944,0.33986929059028625,0.0010000000474974513
0.7854856848716736,0.39819133281707764,0.5896185636520386,0.46951359510421753,0.781333327293396,0.41298070549964905,0.5688202381134033,0.44117647409439087,0.0010000000474974513
0.7883428335189819,0.39549657702445984,0.5966218113899231,0.47590774297714233,0.7922666668891907,0.39487379789352417,0.6365422606468201,0.3529411852359772,0.0010000000474974513
0.7989143133163452,0.38229793310165405,0.6205157041549683,0.5055949091911316,0.7946666479110718,0.3924417197704315,0.5989304780960083,0.4880174398422241,0.0010000000474974513
0.8041142821311951,0.37517160177230835,0.6295993328094482,0.5275176763534546,0.7946666479110718,0.40005773305892944,0.5868544578552246,0.5446622967720032,0.0010000000474974513
0.8086285591125488,0.3704059422016144,0.6412506699562073,0.5339118242263794,0.73253333568573,0.6264410614967346,0.47191011905670166,0.7777777910232544,0.0010000000474974513
0.8160571455955505,0.3605216145515442,0.6552462577819824,0.5590317249298096,0.7904000282287598,0.44629305601119995,0.5680412650108337,0.600217878818512,0.0010000000474974513
0.8255428671836853,0.3508014380931854,0.6758620738983154,0.5818679928779602,0.7970666885375977,0.5924177169799805,0.6202144026756287,0.44117647409439087,0.0010000000474974513
0.8310285806655884,0.3412899076938629,0.6886942386627197,0.5926010608673096,0.8085333108901978,0.38838666677474976,0.6157407164573669,0.5795207023620605,0.0010000000474974513
0.8400571346282959,0.32856035232543945,0.7061586380004883,0.6179493069648743,0.8144000172615051,0.3740537464618683,0.642307698726654,0.5457516312599182,0.0010000000474974513
0.8517714142799377,0.31185203790664673,0.7293754816055298,0.6480931639671326,0.816266655921936,0.3849579095840454,0.6686303615570068,0.4945533871650696,0.0010000000474974513
0.8596571683883667,0.29595306515693665,0.7433561086654663,0.6707010865211487,0.7917333245277405,0.7372708916664124,0.5632502436637878,0.6644880175590515,0.0010000000474974513
0.8702285885810852,0.28219321370124817,0.7621890306472778,0.6997031569480896,0.8109333515167236,0.7516142725944519,0.6494992971420288,0.4945533871650696,0.0010000000474974513
0.8825142979621887,0.262716680765152,0.7864364981651306,0.7282484769821167,0.783466637134552,1.9758175611495972,0.5574837327003479,0.5599128603935242,0.0010000000474974513
0.8913142681121826,0.24223066866397858,0.8024420142173767,0.750399649143219,0.8191999793052673,0.40302371978759766,0.6694915294647217,0.516339898109436,0.0010000000474974513
0.9067428708076477,0.21817484498023987,0.8329697251319885,0.7846540212631226,0.8226666450500488,0.4978273808956146,0.6769230961799622,0.5272331237792969,0.0010000000474974513
0.9188571572303772,0.193399116396904,0.8536935448646545,0.8154829740524292,0.7962666749954224,1.2082315683364868,0.6370106935501099,0.38997820019721985,0.0010000000474974513
0.9267428517341614,0.1749708205461502,0.8644387125968933,0.8387759923934937,0.793066680431366,2.4585797786712646,0.5795964002609253,0.5631808042526245,0.0010000000474974513
0.9354857206344604,0.1543714851140976,0.8798503875732422,0.8595569729804993,0.8080000281333923,1.2436450719833374,0.6586538553237915,0.44771242141723633,0.0010000000474974513
0.951200008392334,0.12324744462966919,0.9073261022567749,0.8965517282485962,0.8029333353042603,1.0939918756484985,0.6427432298660278,0.4389978349208832,0.0010000000474974513
0.9543428421020508,0.1090797558426857,0.914928138256073,0.9013473391532898,0.8282666802406311,0.5629196763038635,0.6918767690658569,0.5381263494491577,0.0010000000474974513
0.9613714218139648,0.09554176032543182,0.927696943283081,0.9171043634414673,0.8282666802406311,0.5648467540740967,0.6774611473083496,0.56971675157547,0.0010000000474974513
0.9643999934196472,0.09057391434907913,0.931525707244873,0.9257821440696716,0.8176000118255615,1.1160969734191895,0.6730769276618958,0.49564269185066223,0.0010000000474974513
0.9645714163780212,0.09001030027866364,0.9343656301498413,0.9232701659202576,0.8013333082199097,0.6795482635498047,0.6011695861816406,0.5599128603935242,0.0010000000474974513
0.9692000150680542,0.08123912662267685,0.9440333247184753,0.9321762919425964,0.8218666911125183,0.6188891530036926,0.6321353316307068,0.6514161229133606,0.0010000000474974513
0.9719428420066833,0.07309896498918533,0.9481327533721924,0.9392555356025696,0.8285333514213562,0.7030482292175293,0.7200000286102295,0.4901960790157318,0.0010000000474974513
0.9733142852783203,0.0697035863995552,0.9486238360404968,0.944507896900177,0.8133333325386047,0.6874407529830933,0.6005535125732422,0.7091503143310547,0.0010000000474974513
0.9751999974250793,0.06302750110626221,0.9529276490211487,0.9477049708366394,0.8240000009536743,0.6844639182090759,0.65617436170578,0.5904139280319214,0.0010000000474974513
0.9768571257591248,0.06046861782670021,0.9565716981887817,0.9506736993789673,0.8242666721343994,0.7403743267059326,0.692995548248291,0.5065359473228455,0.0010000000474974513
0.9768000245094299,0.05890439450740814,0.9582468271255493,0.9486184120178223,0.8327999711036682,0.7039240598678589,0.6794081330299377,0.600217878818512,0.0010000000474974513
0.9764571189880371,0.06074937805533409,0.9554535150527954,0.9502169489860535,0.8122666478157043,0.7720517516136169,0.6051080822944641,0.671023964881897,0.0010000000474974513
0.9786285758018494,0.05558924749493599,0.9587628841400146,0.9556976556777954,0.8208000063896179,0.9248835444450378,0.6232464909553528,0.6775599122047424,0.0010000000474974513
0.9815999865531921,0.05014541745185852,0.9651455879211426,0.9611783623695374,0.834933340549469,0.7440129518508911,0.6954248547554016,0.5795207023620605,0.0010000000474974513
0.982114315032959,0.04793053865432739,0.965004563331604,0.9634619951248169,0.8320000171661377,0.8779661655426025,0.696185290813446,0.556644856929779,0.0010000000474974513
