filename,prob_y0,prob_y1,true_label,pred_label
b6f492700535.png,0.9998508,0.00014920723,0,0
3377f52ba41a.png,1.0,3.415986e-11,0,0
9dca9b12425f.png,0.02594459,0.9740554,1,1
d36799d98730.png,0.9998732,0.0001267999,0,0
601890920c0b.png,1.0,2.4656994e-26,0,0
79df8933d7a0.png,0.99999994,5.6299648e-08,0,0
438f170acbf3.png,0.99987257,0.0001274467,0,0
0a7f8f30ee91.png,0.99999255,7.448217e-06,0,0
34113eab49f1.png,1.0,1.4332636e-09,0,0
08a42fcd9bdc.png,0.9999858,1.4207099e-05,0,0
28b304a032d8.png,0.99999994,6.4140174e-08,0,0
233962dfdf30.png,1.0,4.9901545e-09,0,0
1351ab8f9ebb.png,0.72458607,0.27541393,0,0
66bac827ac7b.png,1.0,4.7071604e-09,0,0
aa0e6a240c3c.png,0.9978703,0.002129664,0,0
225a71e696f2.png,1.0,6.7645656e-10,0,0
1a3c9b6a3509.png,0.9999996,4.3204835e-07,0,0
45efb67f2a29.png,0.99990356,9.6461954e-05,0,0
b67e4948a311.png,0.9999997,3.1833594e-07,0,0
c633aa073349.png,0.9737803,0.02621972,0,0
4a49357ec3c8.png,0.000667274,0.9993327,1,1
c510345644df.png,0.99748,0.0025200357,0,0
9b3bc745e4b5.png,0.9999978,2.197381e-06,0,0
187996654e54.png,0.99876225,0.0012377317,0,0
9b748ed458a2.png,0.99999994,4.391301e-08,0,0
53f57d5c519e.png,0.5195287,0.4804713,1,0
e6a768965815.png,0.9946117,0.0053883404,0,0
07cd9aebe49e.png,0.2535115,0.7464885,1,1
3d67e1080239.png,0.99765295,0.0023470414,0,0
2940146209ca.png,0.99965936,0.00034061808,0,0
1444a7936221.png,0.99987745,0.00012257577,0,0
4dd445fbf673.png,0.005164683,0.9948353,1,1
8ff44b34a483.png,0.6799723,0.32002774,1,0
a8892a6014de.png,0.9363465,0.06365351,0,0
351ae1ad92b3.png,1.0,7.3935e-14,0,0
4d85621877d2.png,0.9994041,0.00059595495,0,0
b08e70c445c1.png,0.99993277,6.7232126e-05,0,0
5f4f79624c81.png,0.99724245,0.0027575542,0,0
b22c2f3488c5.png,0.9954463,0.00455369,0,0
520ae042701e.png,1.0,5.2371233e-24,0,0
b287acc48c38.png,0.0017595291,0.9982405,1,1
b8d3e5fb1af6.png,0.99932635,0.0006736668,0,0
3eec2522ccc5.png,0.9999998,1.7824055e-07,0,0
f99f78d95428.png,1.0,2.0219863e-08,0,0
2c28cbaa0fd9.png,0.92176175,0.078238264,0,0
6da535def693.png,0.9999993,7.3689824e-07,0,0
7ed683dd4fdf.png,0.008655429,0.9913446,1,1
c319b86ee88c.png,0.00096052885,0.9990395,1,1
cab2761f44d7.png,0.31673777,0.6832622,1,1
1d512fb95065.png,0.9989119,0.001088077,0,0
bdcb3caa1087.png,1.0,3.2622418e-12,0,0
93bb45252a29.png,0.99999064,9.332389e-06,0,0
4f1589a7c5dd.png,0.995615,0.0043850048,0,0
21537cbfa0c7.png,0.99999934,6.3926495e-07,0,0
92ce52252828.png,0.98523813,0.014761836,1,0
0f56cdb7ef5a.png,0.14967275,0.85032725,1,1
10cbc882cd4f.png,0.9999999,1.3236597e-07,0,0
009a776aa955.png,1.0,6.4646594e-11,0,0
dd0fb61c36e3.png,0.9953586,0.004641419,0,0
cfacae7d91a8.png,0.0021842718,0.9978157,1,1
a659a4606729.png,1.0,1.099727e-23,0,0
6ff45a901083.png,0.996398,0.0036020128,0,0
5a9e3a401085.png,0.99712193,0.0028780415,0,0
ff38a069fa2b.png,0.9917173,0.0082827415,0,0
5ccabd776ac3.png,0.9999952,4.8250577e-06,0,0
12bcf4b1d59e.png,0.004588425,0.9954116,1,1
5996c9b5c0c1.png,1.0,1.2572699e-08,0,0
d626a26d7739.png,0.99999535,4.6341947e-06,0,0
bca17e0d0fd8.png,1.0,4.1339957e-12,0,0
3b83de72e986.png,0.032559454,0.96744055,1,1
f77184c525df.png,0.97936183,0.02063816,0,0
0b6b03e90d45.png,1.0,2.4563757e-27,0,0
febfab249959.png,0.9796492,0.020350784,0,0
4d429ea1bef2.png,0.9994805,0.0005195272,0,0
d48e0fcbdb72.png,1.0,1.0574721e-08,0,0
2bdad347bdec.png,0.9898215,0.010178494,0,0
8ea0614a5046.png,0.0007811785,0.9992188,1,1
2821e1c92c4e.png,1.0,1.3249942e-08,0,0
85cb6b5ab214.png,0.00019419193,0.9998058,1,1
c9aa36a7fcd6.png,0.9922187,0.0077813016,0,0
405481d62dcc.png,0.99999857,1.4534107e-06,0,0
e776d3879ad2.png,0.04243517,0.95756483,1,1
a92aaed06a1c.png,0.9999861,1.3893502e-05,0,0
79afca710ea3.png,0.00011539459,0.9998846,1,1
6bee23e5bc26.png,1.0,2.7227948e-16,0,0
ecf09fb08c60.png,0.911707,0.08829299,0,0
77096a2d7a70.png,0.99995345,4.6569163e-05,0,0
9a8b2263b495.png,0.96007377,0.03992621,0,0
c334b086f95f.png,0.054592133,0.94540787,1,1
