accuracy,loss,precision_4,recall_4,val_accuracy,val_loss,val_precision_4,val_recall_4,learning_rate
0.7156000137329102,1.3312796354293823,0.42364656925201416,0.37885361909866333,0.7525333166122437,0.48144349455833435,0.4833333194255829,0.15795207023620605,0.0010000000474974513
0.7265714406967163,0.7397444248199463,0.44685864448547363,0.3898150324821472,0.6874666810035706,0.5268719792366028,0.4300660789012909,0.8507625460624695,0.0010000000474974513
0.7381714582443237,0.5826680064201355,0.4700324833393097,0.36355331540107727,0.7650666832923889,0.40899941325187683,0.5473145842552185,0.23311546444892883,0.0010000000474974513
0.7541714310646057,0.48277783393859863,0.5117056965827942,0.3843343257904053,0.7781333327293396,1.1124837398529053,0.5511904954910278,0.5043572783470154,0.0010000000474974513
0.7645714282989502,0.4311535656452179,0.5406083464622498,0.39369720220565796,0.781333327293396,39.91257095336914,0.5706051588058472,0.4313725531101227,0.0010000000474974513
0.7604571580886841,0.42796024680137634,0.5284973978996277,0.3959808051586151,0.755466639995575,0.47331294417381287,0.5454545617103577,0.006535947788506746,0.0010000000474974513
0.7705714106559753,0.41017505526542664,0.5556915402412415,0.4147065579891205,0.7821333408355713,0.398098886013031,0.6311688423156738,0.2647058963775635,0.0010000000474974513
0.7753142714500427,0.41124024987220764,0.5670567154884338,0.43160539865493774,0.7781333327293396,0.41440925002098083,0.6000000238418579,0.2810457646846771,0.0010000000474974513
0.7796571254730225,0.39951571822166443,0.5762612819671631,0.4512445628643036,0.7784000039100647,0.40613067150115967,0.6454849243164062,0.21023964881896973,0.0010000000474974513
0.7693714499473572,0.41453954577445984,0.5515169501304626,0.4192737936973572,0.7856000065803528,0.42264294624328613,0.608364999294281,0.3485838770866394,0.0010000000474974513
0.7797142863273621,0.40214186906814575,0.576968252658844,0.448504239320755,0.7794666886329651,0.3988637626171112,0.6050808429718018,0.2854030430316925,0.0010000000474974513
0.7843999862670898,0.3985534608364105,0.5881839394569397,0.46152088046073914,0.7928000092506409,0.3888636529445648,0.6213425397872925,0.3932461738586426,0.0010000000474974513
0.7889714241027832,0.3900911808013916,0.5982807874679565,0.4768211841583252,0.7850666642189026,0.4394541382789612,0.6637426614761353,0.2472766935825348,0.0010000000474974513
0.7975999712944031,0.3829372227191925,0.6180536150932312,0.5003425478935242,0.7962666749954224,0.38636288046836853,0.6399999856948853,0.3834422528743744,0.0010000000474974513
0.7986857295036316,0.37697383761405945,0.6189549565315247,0.5085635781288147,0.802133321762085,0.38138070702552795,0.6641790866851807,0.38779956102371216,0.0010000000474974513
0.8017714023590088,0.3781762421131134,0.625,0.5195249915122986,0.8058666586875916,0.3828021287918091,0.6833977103233337,0.38562092185020447,0.0010000000474974513
