filename,prob_y0,prob_y1,true_label,pred_label
b6f492700535.png,0.9999988,1.1728245e-06,0,0
3377f52ba41a.png,0.99999994,6.5118684e-08,0,0
9dca9b12425f.png,3.9458275e-05,0.99996054,1,1
d36799d98730.png,0.5779673,0.42203268,0,0
601890920c0b.png,1.0,2.6799273e-16,0,0
79df8933d7a0.png,0.99999994,3.354453e-08,0,0
438f170acbf3.png,0.99746376,0.00253624,0,0
0a7f8f30ee91.png,1.0,5.1331696e-11,0,0
34113eab49f1.png,0.9999709,2.9091429e-05,0,0
08a42fcd9bdc.png,0.999737,0.000263003,0,0
28b304a032d8.png,0.99963444,0.0003655339,0,0
233962dfdf30.png,1.0,1.0842066e-08,0,0
1351ab8f9ebb.png,0.9999966,3.3895353e-06,0,0
66bac827ac7b.png,1.0,1.8506102e-10,0,0
aa0e6a240c3c.png,0.97990215,0.020097878,0,0
225a71e696f2.png,1.0,4.8199904e-17,0,0
1a3c9b6a3509.png,0.9999921,7.928839e-06,0,0
45efb67f2a29.png,0.99999064,9.347628e-06,0,0
b67e4948a311.png,1.0,4.1679868e-11,0,0
c633aa073349.png,0.9900486,0.009951413,0,0
4a49357ec3c8.png,0.025192559,0.97480744,1,1
c510345644df.png,0.9997667,0.00023329438,0,0
9b3bc745e4b5.png,0.99999875,1.2323441e-06,0,0
187996654e54.png,0.9761933,0.023806665,0,0
9b748ed458a2.png,0.99717945,0.00282054,0,0
53f57d5c519e.png,0.000980258,0.99901974,1,1
e6a768965815.png,0.9954524,0.004547601,0,0
07cd9aebe49e.png,0.007456422,0.9925436,1,1
3d67e1080239.png,0.99976736,0.00023264802,0,0
2940146209ca.png,0.9999998,2.0356352e-07,0,0
1444a7936221.png,0.99954563,0.00045434493,0,0
4dd445fbf673.png,0.018910468,0.98108953,1,1
8ff44b34a483.png,0.002036333,0.99796367,1,1
a8892a6014de.png,0.96209717,0.037902806,0,0
351ae1ad92b3.png,1.0,1.8066478e-14,0,0
4d85621877d2.png,0.9995183,0.00048174706,0,0
b08e70c445c1.png,0.9993381,0.00066192925,0,0
5f4f79624c81.png,0.999979,2.0971414e-05,0,0
b22c2f3488c5.png,0.9996843,0.00031573026,0,0
520ae042701e.png,1.0,4.7754006e-20,0,0
b287acc48c38.png,0.007251799,0.9927482,1,1
b8d3e5fb1af6.png,0.9999969,3.0861522e-06,0,0
3eec2522ccc5.png,0.99971557,0.00028443738,0,0
f99f78d95428.png,1.0,2.6660238e-09,0,0
2c28cbaa0fd9.png,0.99994874,5.1245923e-05,0,0
6da535def693.png,0.9997041,0.00029585275,0,0
7ed683dd4fdf.png,0.0034756064,0.9965244,1,1
c319b86ee88c.png,0.000464499,0.9995355,1,1
cab2761f44d7.png,0.0057086945,0.9942913,1,1
1d512fb95065.png,0.32342428,0.6765757,0,1
bdcb3caa1087.png,1.0,5.347497e-14,0,0
93bb45252a29.png,0.99999994,6.9433334e-08,0,0
4f1589a7c5dd.png,0.6191425,0.38085753,0,0
21537cbfa0c7.png,0.999996,4.0052205e-06,0,0
92ce52252828.png,0.013330758,0.98666924,1,1
0f56cdb7ef5a.png,0.0009519458,0.99904805,1,1
10cbc882cd4f.png,1.0,5.4557168e-09,0,0
009a776aa955.png,1.0,3.39961e-09,0,0
dd0fb61c36e3.png,0.99992543,7.45814e-05,0,0
cfacae7d91a8.png,5.00679e-06,0.999995,1,1
a659a4606729.png,0.9999984,1.5952031e-06,0,0
6ff45a901083.png,0.9996952,0.00030483582,0,0
5a9e3a401085.png,0.22969389,0.7703061,0,1
ff38a069fa2b.png,0.99474764,0.0052523823,0,0
5ccabd776ac3.png,0.9999984,1.6156471e-06,0,0
12bcf4b1d59e.png,0.071965456,0.92803454,1,1
5996c9b5c0c1.png,0.99998003,1.9963127e-05,0,0
d626a26d7739.png,1.0,6.5125505e-12,0,0
bca17e0d0fd8.png,1.0,2.5783034e-16,0,0
3b83de72e986.png,0.0064570904,0.9935429,1,1
f77184c525df.png,0.5589813,0.4410187,0,0
0b6b03e90d45.png,1.0,3.9822892e-19,0,0
febfab249959.png,0.9999968,3.240384e-06,0,0
4d429ea1bef2.png,0.9996345,0.00036548582,0,0
d48e0fcbdb72.png,0.9999998,2.0066823e-07,0,0
