filename,prob_y0,prob_y1,true_label,pred_label
b6f492700535.png,0.9999994,5.680798e-07,0,0
3377f52ba41a.png,1.0,9.121511e-09,0,0
9dca9b12425f.png,0.04701805,0.95298195,1,1
d36799d98730.png,0.9864342,0.013565773,0,0
601890920c0b.png,1.0,2.1190313e-12,0,0
79df8933d7a0.png,1.0,4.119959e-09,0,0
438f170acbf3.png,0.99890727,0.0010927446,0,0
0a7f8f30ee91.png,0.9999992,7.547971e-07,0,0
34113eab49f1.png,1.0,6.892421e-10,0,0
08a42fcd9bdc.png,0.73042184,0.26957816,0,0
28b304a032d8.png,1.0,4.2278553e-10,0,0
233962dfdf30.png,1.0,2.1795975e-08,0,0
1351ab8f9ebb.png,0.9999248,7.523587e-05,0,0
66bac827ac7b.png,1.0,8.82628e-09,0,0
aa0e6a240c3c.png,0.6389986,0.36100134,0,0
225a71e696f2.png,1.0,1.8947852e-10,0,0
1a3c9b6a3509.png,0.99998593,1.4037032e-05,0,0
45efb67f2a29.png,0.99858105,0.0014189538,0,0
b67e4948a311.png,1.0,1.1046567e-08,0,0
c633aa073349.png,0.99353117,0.0064688385,0,0
4a49357ec3c8.png,7.855892e-05,0.99992144,1,1
c510345644df.png,0.9969197,0.0030803327,0,0
9b3bc745e4b5.png,0.9999973,2.656012e-06,0,0
187996654e54.png,0.6080212,0.3919788,0,0
9b748ed458a2.png,0.99988115,0.000118868535,0,0
53f57d5c519e.png,8.845329e-05,0.99991155,1,1
e6a768965815.png,0.99631965,0.0036803652,0,0
07cd9aebe49e.png,0.001701653,0.99829835,1,1
3d67e1080239.png,0.9999985,1.500607e-06,0,0
2940146209ca.png,0.99989104,0.00010894396,0,0
1444a7936221.png,0.9999841,1.59149e-05,0,0
4dd445fbf673.png,0.0070174932,0.9929825,1,1
8ff44b34a483.png,8.4519386e-05,0.9999155,1,1
a8892a6014de.png,0.64369583,0.35630417,0,0
351ae1ad92b3.png,0.99999994,5.0363028e-08,0,0
4d85621877d2.png,0.9997807,0.0002192764,0,0
b08e70c445c1.png,0.99696547,0.0030345428,0,0
5f4f79624c81.png,0.98204046,0.017959557,0,0
b22c2f3488c5.png,0.9994264,0.00057355565,0,0
520ae042701e.png,1.0,1.7344073e-17,0,0
b287acc48c38.png,0.004641235,0.99535877,1,1
b8d3e5fb1af6.png,0.998314,0.0016859719,0,0
3eec2522ccc5.png,0.99999475,5.231917e-06,0,0
f99f78d95428.png,0.9999896,1.0370521e-05,0,0
2c28cbaa0fd9.png,0.99691683,0.0030831879,0,0
6da535def693.png,0.99933505,0.0006649513,0,0
7ed683dd4fdf.png,0.00068199635,0.999318,1,1
c319b86ee88c.png,4.7683716e-07,0.9999995,1,1
cab2761f44d7.png,0.0025274158,0.9974726,1,1
1d512fb95065.png,0.99950975,0.00049026095,0,0
bdcb3caa1087.png,1.0,9.995948e-14,0,0
93bb45252a29.png,0.998175,0.0018249673,0,0
4f1589a7c5dd.png,0.9670596,0.03294036,0,0
21537cbfa0c7.png,0.99999136,8.616654e-06,0,0
92ce52252828.png,0.07541776,0.92458224,1,1
0f56cdb7ef5a.png,0.006113112,0.9938869,1,1
10cbc882cd4f.png,0.9999999,1.2539942e-07,0,0
009a776aa955.png,0.99999976,2.660131e-07,0,0
dd0fb61c36e3.png,0.9764634,0.023536598,0,0
cfacae7d91a8.png,0.00037920475,0.9996208,1,1
a659a4606729.png,1.0,2.5546168e-08,0,0
6ff45a901083.png,0.99954957,0.00045042482,0,0
5a9e3a401085.png,0.9999834,1.6607064e-05,0,0
ff38a069fa2b.png,0.9986057,0.0013942908,0,0
5ccabd776ac3.png,1.0,2.9434347e-10,0,0
12bcf4b1d59e.png,0.001330018,0.99867,1,1
5996c9b5c0c1.png,0.99999994,4.5244946e-08,0,0
d626a26d7739.png,1.0,6.291057e-14,0,0
bca17e0d0fd8.png,1.0,2.1961006e-09,0,0
3b83de72e986.png,0.0133987665,0.98660123,1,1
f77184c525df.png,0.10890442,0.8910956,0,1
0b6b03e90d45.png,1.0,1.7170797e-18,0,0
febfab249959.png,0.99989355,0.00010644348,0,0
4d429ea1bef2.png,0.296381,0.703619,0,1
d48e0fcbdb72.png,1.0,8.657024e-11,0,0
2bdad347bdec.png,0.9946006,0.005399379,0,0
8ea0614a5046.png,0.0006275177,0.9993725,1,1
2821e1c92c4e.png,0.9999999,1.13890366e-07,0,0
85cb6b5ab214.png,0.0012998581,0.99870014,1,1
c9aa36a7fcd6.png,0.9891272,0.010872754,0,0
405481d62dcc.png,1.0,1.1787161e-13,0,0
e776d3879ad2.png,0.00069236755,0.99930763,1,1
a92aaed06a1c.png,0.999989,1.1006914e-05,0,0
79afca710ea3.png,0.0004850626,0.99951494,1,1
6bee23e5bc26.png,1.0,1.0234358e-10,0,0
ecf09fb08c60.png,0.77766263,0.22233734,0,0
77096a2d7a70.png,0.9997592,0.00024081708,0,0
