accuracy,loss,precision_6,recall_6,val_accuracy,val_loss,val_precision_6,val_recall_6,learning_rate
0.722514271736145,1.0002564191818237,0.44044944643974304,0.40283170342445374,0.7599999904632568,0.45326733589172363,0.5340909361839294,0.15359477698802948,0.0010000000474974513
0.7306285500526428,0.6950718760490417,0.4557930827140808,0.3943822681903839,0.739466667175293,0.4620150029659271,0.4796411395072937,0.757080614566803,0.0010000000474974513
0.7462857365608215,0.4649949371814728,0.49108970165252686,0.38387760519981384,0.7677333354949951,0.48800864815711975,0.5195670127868652,0.6797385811805725,0.0010000000474974513
0.7647428512573242,0.4256489872932434,0.5390811562538147,0.41265130043029785,0.5962666869163513,6.466468334197998,0.3079896867275238,0.5206971764564514,0.0010000000474974513
0.7690285444259644,0.4134875535964966,0.5492258071899414,0.4293217658996582,0.7839999794960022,0.3988412618637085,0.5735694766044617,0.45860567688941956,0.0010000000474974513
0.7698857188224792,0.41354331374168396,0.5534629225730896,0.4160767197608948,0.7631999850273132,0.4215686619281769,0.6388888955116272,0.07516340166330338,0.0010000000474974513
0.769428551197052,0.42318442463874817,0.5532178282737732,0.4083124101161957,0.7794666886329651,0.5191437005996704,0.6075649857521057,0.2799564301967621,0.0010000000474974513
0.7767428755760193,0.4026627242565155,0.5707433819770813,0.43480247259140015,0.7829333543777466,0.42428866028785706,0.5833333134651184,0.3965141475200653,0.0010000000474974513
0.7746857404708862,0.41134724020957947,0.5648037791252136,0.4338890016078949,0.7712000012397766,0.42190298438072205,0.574999988079071,0.2505446672439575,0.0010000000474974513
0.7815428376197815,0.39588335156440735,0.5803468227386475,0.45855218172073364,0.786133348941803,0.39155420660972595,0.6174089312553406,0.33224400877952576,0.0010000000474974513
0.7920571565628052,0.3863700032234192,0.605956494808197,0.48321533203125,0.7858666777610779,0.39914602041244507,0.5806451439857483,0.45098039507865906,0.0010000000474974513
0.7953143119812012,0.3838438093662262,0.6106022596359253,0.5023978352546692,0.7901333570480347,0.3896540105342865,0.6350515484809875,0.3355119824409485,0.0010000000474974513
0.7971428632736206,0.37941229343414307,0.6131585836410522,0.5129024982452393,0.7968000173568726,0.38547927141189575,0.5904872417449951,0.5544662475585938,0.0010000000474974513
0.803600013256073,0.3733628988265991,0.6279891133308411,0.5277460813522339,0.7997333407402039,0.3843913674354553,0.6032138466835022,0.5315904021263123,0.0010000000474974513
0.8088571429252625,0.36790862679481506,0.6385316252708435,0.5441881418228149,0.8026666641235352,0.38014355301856995,0.6057007312774658,0.5555555820465088,0.0010000000474974513
0.8151428699493408,0.3583080768585205,0.6506055593490601,0.564284086227417,0.7896000146865845,1.3628498315811157,0.586345374584198,0.4771241843700409,0.0010000000474974513
0.8254857063293457,0.3495725095272064,0.6755897402763367,0.5820963978767395,0.7922666668891907,4.559083938598633,0.6270566582679749,0.3736383318901062,0.0010000000474974513
0.8295999765396118,0.3404795527458191,0.6810992956161499,0.5999086499214172,0.7391999959945679,10.500138282775879,0.3636363744735718,0.08714596927165985,0.0010000000474974513
0.833142876625061,0.3349907100200653,0.6876768469810486,0.6104133129119873,0.8082666397094727,0.39873695373535156,0.6895238161087036,0.3943355083465576,0.0010000000474974513
0.8458285927772522,0.31715768575668335,0.7114465236663818,0.645809531211853,0.8114666938781738,0.38030922412872314,0.6104711890220642,0.6350762248039246,0.0010000000474974513
0.8525142669677734,0.3095424473285675,0.7237431406974792,0.6640785336494446,0.8189333081245422,0.3802897036075592,0.6621438264846802,0.5315904021263123,0.0010000000474974513
0.8677714467048645,0.28847718238830566,0.7544984221458435,0.6990180611610413,0.8229333162307739,0.385763555765152,0.7022293210029602,0.4803921580314636,0.0010000000474974513
0.8730857372283936,0.27550965547561646,0.7627861499786377,0.7152317762374878,0.8194666504859924,0.38509902358055115,0.6493184566497803,0.570806086063385,0.0010000000474974513
0.881771445274353,0.2654818594455719,0.7779114246368408,0.738296389579773,0.823199987411499,0.4335162341594696,0.6564416885375977,0.5827886462211609,0.0010000000474974513
0.8902285695075989,0.24476908147335052,0.7955747842788696,0.7554236054420471,0.81413334608078,0.4836600124835968,0.6254256367683411,0.600217878818512,0.0010000000474974513
0.9001142978668213,0.23078548908233643,0.8140367865562439,0.7787166237831116,0.8199999928474426,0.44319990277290344,0.7028380632400513,0.45860567688941956,0.0010000000474974513
0.9173142910003662,0.19869935512542725,0.8483840227127075,0.8152546286582947,0.8176000118255615,0.4573921263217926,0.6360465288162231,0.5958605408668518,0.0010000000474974513
0.9242857098579407,0.17855152487754822,0.8561100959777832,0.8383192420005798,0.8191999793052673,0.5594186782836914,0.6366742849349976,0.6089324355125427,0.0010000000474974513
0.9385714530944824,0.15386304259300232,0.8879755735397339,0.86343914270401,0.5930666923522949,43.35992431640625,0.3166465759277344,0.5718954205513,0.0010000000474974513
0.9466285705566406,0.1335282176733017,0.90067458152771,0.8842201232910156,0.8176000118255615,0.5328408479690552,0.6133720874786377,0.6895424723625183,0.0010000000474974513
0.9546856880187988,0.11358297616243362,0.9140877723693848,0.9038593173027039,0.8322666883468628,0.5138436555862427,0.6494312286376953,0.6840958595275879,0.0010000000474974513
0.9584571719169617,0.10348132997751236,0.9193844795227051,0.9141356348991394,0.8325333595275879,0.5674791932106018,0.6629213690757751,0.6427015066146851,0.0010000000474974513
0.9677714109420776,0.08490163832902908,0.9388083815574646,0.9319479465484619,0.7733333110809326,5.037339210510254,0.525602400302887,0.7603485584259033,0.0010000000474974513
0.9675999879837036,0.08323842287063599,0.9377583861351013,0.932404637336731,0.788266658782959,1.3723186254501343,0.5576208233833313,0.6535947918891907,0.0010000000474974513
0.9719428420066833,0.07614997774362564,0.9483394622802734,0.9390271902084351,0.8354666829109192,0.6701775193214417,0.6606190204620361,0.6742919683456421,0.0010000000474974513
0.9754857420921326,0.06613601744174957,0.9525664448738098,0.9493035078048706,0.8375999927520752,0.6830028891563416,0.664536714553833,0.6797385811805725,0.0010000000474974513
0.9753142595291138,0.061830971390008926,0.9533655047416687,0.9477049708366394,0.8341333270072937,0.6050707697868347,0.6456692814826965,0.7145969271659851,0.0010000000474974513
0.9790857434272766,0.05505000427365303,0.9571656584739685,0.9593514204025269,0.8327999711036682,0.6836521625518799,0.6629339456558228,0.6448801755905151,0.0010000000474974513
0.9773714542388916,0.059956975281238556,0.9570805430412292,0.9522722363471985,0.8386666774749756,0.7491520047187805,0.7258297204971313,0.5479303002357483,0.0010000000474974513
0.980742871761322,0.05130511522293091,0.9637448191642761,0.9591230750083923,0.8269333243370056,0.683096706867218,0.635448157787323,0.687363862991333,0.0010000000474974513
