filename,prob_y0,prob_y1,true_label,pred_label
b6f492700535.png,0.99999374,6.25371e-06,0,0
3377f52ba41a.png,1.0,1.1676122e-11,0,0
9dca9b12425f.png,1.13248825e-05,0.9999887,1,1
d36799d98730.png,0.96012783,0.039872177,0,0
601890920c0b.png,1.0,2.5384673e-15,0,0
79df8933d7a0.png,1.0,1.6960449e-08,0,0
438f170acbf3.png,0.998483,0.0015170245,0,0
0a7f8f30ee91.png,1.0,1.1097398e-12,0,0
34113eab49f1.png,1.0,4.4465924e-11,0,0
08a42fcd9bdc.png,0.98319733,0.016802695,0,0
28b304a032d8.png,0.99910915,0.0008908445,0,0
233962dfdf30.png,1.0,3.8494232e-11,0,0
1351ab8f9ebb.png,0.999967,3.2996708e-05,0,0
66bac827ac7b.png,0.999998,2.0524963e-06,0,0
aa0e6a240c3c.png,0.99109185,0.0089081535,0,0
225a71e696f2.png,1.0,2.9608613e-14,0,0
1a3c9b6a3509.png,1.0,2.1074666e-09,0,0
45efb67f2a29.png,0.9998746,0.00012540302,0,0
b67e4948a311.png,1.0,2.5910946e-10,0,0
c633aa073349.png,0.99995375,4.6272828e-05,0,0
4a49357ec3c8.png,0.0037308931,0.9962691,1,1
c510345644df.png,0.99233896,0.007661034,0,0
9b3bc745e4b5.png,1.0,2.3733373e-09,0,0
187996654e54.png,0.9820272,0.017972857,0,0
9b748ed458a2.png,0.9999998,1.5117504e-07,0,0
53f57d5c519e.png,0.0012450218,0.998755,1,1
e6a768965815.png,0.99999994,5.237695e-08,0,0
07cd9aebe49e.png,0.0008274913,0.9991725,1,1
3d67e1080239.png,0.99877375,0.0012262184,0,0
2940146209ca.png,0.99999845,1.53491e-06,0,0
1444a7936221.png,0.99999887,1.1274791e-06,0,0
4dd445fbf673.png,0.00064235926,0.99935764,1,1
8ff44b34a483.png,0.016242087,0.9837579,1,1
a8892a6014de.png,0.98613775,0.013862235,0,0
351ae1ad92b3.png,1.0,2.3567767e-17,0,0
4d85621877d2.png,0.9739991,0.026000926,0,0
b08e70c445c1.png,0.99984777,0.00015225759,0,0
5f4f79624c81.png,0.99993914,6.0835835e-05,0,0
b22c2f3488c5.png,0.99999875,1.231907e-06,0,0
520ae042701e.png,1.0,2.9370382e-12,0,0
b287acc48c38.png,0.117641866,0.88235813,1,1
b8d3e5fb1af6.png,0.996417,0.0035830236,0,0
3eec2522ccc5.png,1.0,5.101917e-10,0,0
f99f78d95428.png,1.0,9.74376e-10,0,0
2c28cbaa0fd9.png,0.99999994,3.7430407e-08,0,0
6da535def693.png,0.99981695,0.0001830366,0,0
7ed683dd4fdf.png,0.00439626,0.99560374,1,1
c319b86ee88c.png,0.010381162,0.98961884,1,1
cab2761f44d7.png,0.0031127334,0.99688727,1,1
1d512fb95065.png,0.98237467,0.017625324,0,0
bdcb3caa1087.png,1.0,4.868599e-14,0,0
93bb45252a29.png,0.976747,0.023253033,0,0
4f1589a7c5dd.png,0.98781216,0.012187844,0,0
21537cbfa0c7.png,0.9999999,9.716785e-08,0,0
92ce52252828.png,4.6014786e-05,0.999954,1,1
0f56cdb7ef5a.png,1.1563301e-05,0.99998844,1,1
10cbc882cd4f.png,0.99999994,3.9720174e-08,0,0
009a776aa955.png,1.0,4.731369e-11,0,0
dd0fb61c36e3.png,0.9597251,0.040274926,0,0
cfacae7d91a8.png,0.0016179085,0.9983821,1,1
a659a4606729.png,1.0,6.6749054e-12,0,0
6ff45a901083.png,0.99419284,0.0058071413,0,0
5a9e3a401085.png,0.9999987,1.3196129e-06,0,0
ff38a069fa2b.png,0.9996899,0.00031014564,0,0
5ccabd776ac3.png,0.99999946,5.599621e-07,0,0
12bcf4b1d59e.png,0.012988985,0.987011,1,1
5996c9b5c0c1.png,1.0,2.1450548e-10,0,0
d626a26d7739.png,1.0,1.3488817e-12,0,0
bca17e0d0fd8.png,1.0,3.6821257e-14,0,0
3b83de72e986.png,0.07164091,0.9283591,1,1
f77184c525df.png,0.9979207,0.0020793106,0,0
0b6b03e90d45.png,1.0,9.5028005e-12,0,0
febfab249959.png,0.99969697,0.00030305254,0,0
4d429ea1bef2.png,0.99835044,0.0016495418,0,0
d48e0fcbdb72.png,1.0,1.1055869e-11,0,0
2bdad347bdec.png,0.99999994,4.743113e-08,0,0
